time,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyro_yaw,gyro_pitch,gyro_roll,orient_yaw,orient_pitch,orient_roll,gps_lat,gps_lon,gps_speed,gps_accuracy,gps_orient,gps_sats,ins_vel_x,ins_vel_y,ins_vel_z,ins_pos_x,ins_pos_y,ins_pos_z,ins_is_reset,_t_sec,true_vel_x,true_vel_y,true_pos_x,true_pos_y,true_speed_ms,true_heading,err_vel_x,err_vel_y,err_pos_x,err_pos_y
314007.0,-0.3147,-1.0118,8.6284,-0.0152,-0.0367,9.8065,0.089,0.0037,0.0021,182.26,-83.52,152.08,52.348835,-2.074244,26.06,4,18.37,21 / 23,8.543953331507629,24.79095060534288,0.0,0.0,0.0,0.0,False,0.0,8.543953331507629,24.79095060534288,0.0,0.0,26.221944444444443,19.016,0.0,0.0,0.0,0.0
314108.0,2.2418,-0.9728,10.2334,-0.0149,-0.0057,9.8066,0.1259,-0.0961,-0.0512,181.46,-83.67,151.0,52.348835,-2.074244,26.06,4,18.37,21 / 23,8.56433555766371,24.86699624708883,-0.03795074999999966,0.863968588903145,2.5077263160477785,-0.0019165128749999655,False,0.10099999999999909,8.410778455854821,24.88121552671462,0.8370914625263867,2.5156740199651404,26.26435000000064,18.67717000000024,-0.15355710180888948,0.014219279625788062,-0.02687712637675832,0.007947703917361881
314208.0,-1.2442,2.1056,10.2034,0.009,0.0142,9.8066,-0.1049,-0.073,-0.0777,181.37,-83.66,150.87,52.348835,-2.074244,26.06,4,18.37,21 / 23,8.626675507310344,24.786501503836888,0.003224250000009754,1.7235191421520433,4.9904012035946295,-0.0036528378749998555,False,0.20100000000002183,8.432027045979606,24.921860890434377,1.6792772012358412,5.006440376896631,26.309661111112575,18.692660000005805,-0.194648461330738,0.13535938659748936,-0.04424194091620204,0.01603917330200133
314307.0,-0.2045,-0.7128,8.7113,-0.0459,0.0612,9.8063,-0.1193,0.0005,-0.0852,179.98,-83.35,149.0,52.348835,-2.074244,26.06,4,18.37,21 / 23,8.808513720552018,24.692588228885317,-0.031356449999986546,2.586561008931139,7.43961614536412,-0.00504538177499856,False,0.30000000000001137,8.363622169921184,24.909513028606384,2.5063838824846174,7.4722990711288535,26.276111111112094,18.560000000003882,-0.4448915506308335,0.21692479972106682,-0.08017712644652164,0.03268292576473364
314407.0,-1.0631,1.2548,10.0079,0.0116,0.0179,9.8065,-0.1205,0.2137,-0.0442,176.51,-83.45,148.65,52.348835,-2.074244,26.06,4,18.37,21 / 23,8.990250529154766,24.649928832762406,-0.0760614499999713,3.4764992214161747,9.906741998445664,-0.010416276774994621,False,0.39999999999997726,8.180175352498972,24.93440152535655,3.314675703710993,9.963065427523945,26.24194444444495,18.16300000000587,-0.8100751766557934,0.284472692594143,-0.16182351770518189,0.05632342907828125
314508.0,0.2705,1.4892,8.7703,0.0089,0.0393,9.8066,-0.0727,0.2512,-0.0402,179.5,-83.49,148.35,52.348835,-2.074244,26.06,4,18.37,21 / 23,9.150579260580011,24.49600490521838,-0.11823399999997086,4.392611125797773,12.388611652213672,-0.020228196999991614,False,0.5009999999999764,8.098229533041886,25.083847459237656,4.13098251943922,12.501200823597966,26.358694444444435,17.892490000000016,-1.0523497275381253,0.5878425540192751,-0.2616286063585527,0.11258917138429325
314607.0,4.1392,-1.5266,10.7985,0.0475,-0.0017,9.8065,0.0089,0.1581,-0.1985,180.53,-83.53,147.04,52.348835,-2.074244,26.06,4,18.37,21 / 23,9.046567410608148,24.477402103965904,-0.12043674999997177,5.293369886022009,14.81279529916943,-0.03204239912499431,False,0.6000000000000227,8.05203313113745,25.165132836532493,4.924466977847295,14.98907611143391,26.421944444443554,17.742999999993216,-0.9945342794706988,0.6877307325665889,-0.3689029081747135,0.1762808122644799
314708.0,-0.9621,0.6272,9.5253,-0.0255,-0.0023,9.8065,0.0335,0.0449,0.0096,180.26,-83.32,149.4,52.348835,-2.074244,26.06,4,18.37,21 / 23,7.6514883104989275,20.825923340618793,-0.0718730249999762,6.136621699937908,17.100613234120935,-0.041754042762491596,False,0.7010000000000218,7.831911062052108,25.17212644620797,5.713332625797689,17.527322702263334,26.36237499999814,17.282710000005586,0.18042275155318066,4.346203105589176,-0.42328907414021977,0.4267094681423984
314808.0,0.6764,-1.5749,11.7979,-0.009,-0.0189,9.8066,0.2226,-0.2996,0.1325,179.86,-83.31,148.85,52.348835,-2.074244,26.06,4,18.37,21 / 23,7.779481755780225,20.85046049600921,0.013621974999994693,6.908170203251602,19.184432425951623,-0.04466659526248968,False,0.8009999999999877,7.786740332448459,25.231016210024375,6.487526758432337,20.051558732266887,26.405261111110352,17.151160000011167,0.007258576668234262,4.380555714015166,-0.4206434448192651,0.8671263063152637
314908.0,3.4016,-1.371,11.8751,0.0615,0.0278,9.8063,0.2466,-0.1881,0.2329,181.66,-83.13,148.64,52.348835,-2.074244,26.06,4,18.37,22 / 23,7.691192856502688,20.978635020261795,0.2166069750000409,7.681703933865924,21.27588720176565,-0.03315514776248528,False,0.9010000000000105,7.625578235832465,25.308341340414533,7.248136154570993,22.58691425401159,26.432211111109538,16.76793000000439,-0.06561462067022372,4.329706320152738,-0.43356777929493084,1.3110270522459402
315007.0,1.2323,-0.5916,9.5384,-0.0044,-0.0003,9.8066,0.1359,-0.155,-0.0821,183.15,-83.11,150.73,52.348835,-2.074244,26.06,4,18.37,22 / 23,7.577439207686572,21.05702023685168,0.3057168750000315,8.437501221043213,23.356652136992544,-0.007300117187484426,False,1.0,7.5220917955043625,25.452872412212173,7.987825056481667,25.107814436451047,26.54111111111111,16.464000000000002,-0.05534741218220951,4.395852175360492,-0.4496761645615459,1.7511622994585032
315108.0,2.3609,-0.9351,10.1336,0.0284,0.0419,9.8065,0.1447,-0.1405,-0.0221,180.32,-83.48,149.48,52.348835,-2.074244,26.06,4,18.37,22 / 23,7.512418836222741,21.1120364286075,0.3086812250000314,9.199539052260626,25.486189498598215,0.023726986862518472,False,1.100999999999999,7.465629552842756,25.4153571297695,8.742321321193605,27.668522402169003,26.489169444444833,16.36987999999704,-0.04678928337998478,4.303320701162001,-0.45721773106702024,2.1823329035707886
315209.0,0.4433,-0.2669,7.7513,0.0174,0.0152,9.8066,-0.147,-0.0415,-0.0083,183.81,-83.42,150.11,52.348835,-2.074244,26.06,4,18.37,22 / 23,7.486281850452002,21.148084150478468,0.22139702500003222,9.956973436937693,27.620325587842036,0.050495938487521444,False,1.2019999999999982,7.379526567044545,25.47145184840074,9.48323284935694,30.240572250672088,26.518905555551303,16.157240000005988,-0.10675528340745721,4.323367697922272,-0.4737405875807532,2.620246662830052
315307.0,2.9411,-0.6733,11.4948,0.004,-0.0088,9.8066,-0.2061,-0.0124,-0.0689,182.22,-83.6,149.36,52.348835,-2.074244,26.06,4,18.37,22 / 23,7.433214451500452,21.17330041453481,0.20340422500002983,10.68802875573346,29.694073431527965,0.07131119973752728,False,1.3000000000000114,7.345911227154759,25.58116129581709,10.202137104431944,32.746905896789656,26.614999999997156,16.022000000004002,-0.0873032243456926,4.407860881282279,-0.48589165130151635,3.052832465261691
315408.0,1.6548,-1.5482,9.7016,0.0243,0.039,9.8065,-0.1963,0.0263,0.1015,179.94,-83.29,148.95,52.348835,-2.074244,26.06,4,18.37,22 / 23,7.317206598950173,21.26631192707959,0.28335077500002914,11.43292501878121,31.837273854779472,0.09589232723753004,False,1.4010000000000105,7.306868449117838,25.527277648751166,10.93618834070503,35.32996404228487,26.55244444444373,15.97312000000269,-0.010338149832334942,4.260965721671575,-0.4967366780761804,3.4926901875053993
