time,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyro_yaw,gyro_pitch,gyro_roll,orient_yaw,orient_pitch,orient_roll,gps_lat,gps_lon,gps_speed,gps_accuracy,gps_orient,gps_sats,ins_vel_x,ins_vel_y,ins_vel_z,ins_pos_x,ins_pos_y,ins_pos_z,ins_is_reset,_t_sec,true_vel_x,true_vel_y,true_pos_x,true_pos_y,true_speed_ms,true_heading,err_vel_x,err_vel_y,err_pos_x,err_pos_y
5.0,-0.2621,-2.21,9.5948,0.0535,0.0237,9.8064,-0.096,-0.0099,-0.0467,262.61,-85.56,-138.59,52.23328,-2.138977,24.09,2,20.82,22 / 22,8.352793396162292,22.562379684974033,0.0,0.0,0.0,0.0,True,0.0,8.352793396162292,22.562379684974033,0.0,0.0,24.05888888888889,20.315,0.0,0.0,0.0,0.0
105.0,-1.2349,1.8131,10.2659,-0.0156,0.0062,9.8066,0.0861,-0.286,-0.0486,259.29,-85.53,-141.3,52.23328,-2.138977,24.09,2,20.82,22 / 22,-4.361322463833587,24.519024208899175,12.370000000000037,309.4649763638297,2243.4466009952034,618.5000000000018,True,100.0,-4.361322463833587,24.519024208899175,309.4649763638297,2243.4466009952034,24.903888888888886,349.914,0.0,0.0,0.0,0.0
205.0,0.4871,-1.9677,8.3698,-0.05,0.0762,9.8062,-0.2685,-0.3022,0.3009,252.52,-85.74,-145.91,52.23328,-2.138977,24.09,2,20.82,22 / 22,-4.361322463833587,24.519024208899175,-36.509999999999906,309.4649763638297,2243.4466009952034,-588.4999999999916,True,200.0,-4.361322463833587,24.519024208899175,309.4649763638297,2243.4466009952034,24.903888888888886,349.914,0.0,0.0,0.0,0.0
305.0,-2.8322,1.6392,7.4344,-0.0148,0.0707,9.8063,-0.347,-0.2121,0.0478,246.62,-85.88,-146.76,52.23328,-2.138977,24.09,2,20.82,22 / 22,-4.361322463833587,24.519024208899175,-226.96499999999986,309.4649763638297,2243.4466009952034,-13762.24999999998,True,300.0,-4.361322463833587,24.519024208899175,309.4649763638297,2243.4466009952034,24.903888888888886,349.914,0.0,0.0,0.0,0.0
405.0,1.5837,-2.4452,8.7402,-0.0724,0.0663,9.8061,-0.1554,-0.2603,0.3972,246.36,-86.12,-145.48,52.23328,-2.138977,24.09,2,20.82,22 / 22,-4.361322463833587,24.519024208899175,-398.8999999999998,309.4649763638297,2243.4466009952034,-45055.49999999996,True,400.0,-4.361322463833587,24.519024208899175,309.4649763638297,2243.4466009952034,24.903888888888886,349.914,0.0,0.0,0.0,0.0
505.0,0.1364,0.8405,11.3391,0.018,0.0425,9.8064,-0.0119,0.0253,0.015,247.9,-85.72,-144.77,52.23328,-2.138977,24.09,2,20.82,22 / 22,-4.361322463833587,24.519024208899175,-375.59999999999974,309.4649763638297,2243.4466009952034,-83780.49999999994,True,500.0,-4.361322463833587,24.519024208899175,309.4649763638297,2243.4466009952034,24.903888888888886,349.914,0.0,0.0,0.0,0.0
605.0,2.1154,-2.7112,8.3655,0.0381,0.0711,9.8062,-0.2208,-0.2336,0.045,247.24,-85.59,-145.45,52.23328,-2.138977,24.09,2,20.82,22 / 22,-4.361322463833587,24.519024208899175,-371.0349999999996,309.4649763638297,2243.4466009952034,-121112.24999999991,True,600.0,-4.361322463833587,24.519024208899175,309.4649763638297,2243.4466009952034,24.903888888888886,349.914,0.0,0.0,0.0,0.0
705.0,-1.7064,1.4806,10.0429,-0.0024,-0.0404,9.8065,0.1772,0.0519,-0.0819,249.76,-85.64,-142.87,52.23328,-2.138977,24.09,2,20.82,21 / 22,-4.361322463833587,24.519024208899175,-431.2799999999996,309.4649763638297,2243.4466009952034,-161227.99999999988,True,700.0,-4.361322463833587,24.519024208899175,309.4649763638297,2243.4466009952034,24.903888888888886,349.914,0.0,0.0,0.0,0.0
805.0,0.9818,-1.3022,10.1125,-0.0524,0.0387,9.8064,-0.0557,-0.3271,0.2439,247.53,-85.79,-141.89,52.23328,-2.138977,24.09,2,20.82,21 / 22,-4.361322463833587,24.519024208899175,-404.1749999999995,309.4649763638297,2243.4466009952034,-203000.74999999983,True,800.0,-4.361322463833587,24.519024208899175,309.4649763638297,2243.4466009952034,24.903888888888886,349.914,0.0,0.0,0.0,0.0
904.0,-2.4113,0.5239,9.4463,-0.0247,-0.0043,9.8066,-0.0124,0.1395,0.0201,247.25,-85.92,-140.59,52.23328,-2.138977,24.09,2,20.82,21 / 22,-4.361322463833587,24.519024208899175,-406.87274999999937,309.4649763638297,2243.4466009952034,-243147.61362499977,True,899.0,-4.361322463833587,24.519024208899175,309.4649763638297,2243.4466009952034,24.903888888888886,349.914,0.0,0.0,0.0,0.0
