time,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyro_yaw,gyro_pitch,gyro_roll,orient_yaw,orient_pitch,orient_roll,gps_lat,gps_lon,gps_speed,gps_accuracy,gps_orient,gps_sats,ins_vel_x,ins_vel_y,ins_vel_z,ins_pos_x,ins_pos_y,ins_pos_z,ins_is_reset,_t_sec,true_vel_x,true_vel_y,true_pos_x,true_pos_y,true_speed_ms,true_heading,err_vel_x,err_vel_y,err_pos_x,err_pos_y
8205914.0,1.1894,-0.5525,9.9482,-0.0403,-0.0216,9.8065,-0.0685,0.0827,-0.0164,340.58,-88.15,-151.37,52.557327,-1.478358,20.7,4,116.95,22 / 22,18.597230038343138,-9.219206992507582,0.0,0.0,0.0,0.0,False,0.0,18.597230038343138,-9.219206992507582,0.0,0.0,20.756944444444443,116.369,0.0,0.0,0.0,0.0
8206013.0,-1.9637,-1.8864,9.842,0.0308,0.0303,9.8065,-0.0551,-0.3144,0.1191,329.95,-88.26,-162.97,52.557327,-1.478358,20.7,4,116.95,22 / 22,18.673365848849336,-9.352873630743577,0.008756550000014239,1.8448944964190104,-0.9193179908524188,0.00043344922500140567,False,0.09900000000016007,18.65182553415934,-9.267560476649066,1.8404898032039383,-0.9136887121580617,20.827344444440463,116.42146999999703,-0.02154031468999662,0.08531315409451068,-0.004404693215072086,0.005629278694357143
8206113.0,0.6271,0.1002,9.9151,0.0156,0.013,9.8066,0.0471,0.0535,-0.0331,326.33,-88.29,-163.98,52.557327,-1.478358,20.7,4,116.95,22 / 22,15.901684569457538,-8.035828614298625,0.01355456749992327,3.5736470173091974,-1.788753103091877,0.0015490050999820474,False,0.19899999999870488,18.674701972529945,-9.278739449607409,3.7062631029484328,-1.8476149015465055,20.852805555555936,116.42101,2.773017403072407,-1.242910835308784,0.13261608563923533,-0.05886179845462847
8206214.0,-0.7882,-2.1642,9.074,0.0205,0.026,9.8065,0.0773,-0.1651,-0.0077,318.16,-88.12,-173.11,52.557327,-1.478358,20.7,4,116.95,22 / 22,16.016699073927555,-8.10873418785558,-0.017967532500253767,5.185525391309202,-2.604053524605246,0.001326150367464105,False,0.2999999999992724,18.647831116132025,-9.351168453959604,5.584002121306713,-2.790992659594586,20.86111111111082,116.63199999999233,2.63113204220447,-1.2424342661040235,0.39847672999751094,-0.18693913498934034
8206314.0,3.5357,-1.1031,10.2243,-0.0252,-0.032,9.8065,-0.1868,0.3184,-0.2124,312.22,-88.03,-177.7,52.557327,-1.478358,20.7,4,116.95,22 / 22,16.26497536135772,-8.102826060877653,-0.03371753250031104,6.799609113079338,-3.4146315370448566,-0.0012581028825735365,False,0.3999999999996362,18.71789815791051,-9.302234683592541,7.449843024019038,-3.7139105500931913,20.901944444442048,116.42600000000638,2.452922796552791,-1.1994086227148877,0.6502339109396997,-0.2992790130483347
8206414.0,0.4558,3.1131,8.7617,0.0256,0.0099,9.8065,-0.1108,0.1331,0.07,317.42,-88.17,-172.57,52.557327,-1.478358,20.7,4,116.95,22 / 22,16.381783634099573,-7.859676189691216,-0.06508253250042514,8.431947062858141,-4.212756649576203,-0.006198106132628317,False,0.5,18.659600687552015,-9.320825271388273,9.308923633319703,-4.647947935003338,20.858055555555556,116.543,2.2778170534524413,-1.461149081697057,0.8769765704615615,-0.4351912854271349
8206513.0,1.2477,1.9898,8.2008,-0.0254,-0.0739,9.8063,-0.1343,0.5164,-0.3593,330.92,-88.01,-160.66,52.557327,-1.478358,20.7,4,116.95,22 / 22,16.347696416871557,-7.60345321268005,-0.19629713250063732,10.052056325383832,-4.978181554994818,-0.01913639955020183,False,0.5990000000001601,18.715613617327048,-9.363760765484608,11.156106126732977,-5.58365324216263,20.927355555551635,116.57962999999792,2.3679172004554907,-1.7603075528045586,1.104049801349145,-0.6054716871678121
8206614.0,1.0734,1.5945,10.8612,-0.0089,0.0091,9.8066,0.1118,0.2729,-0.0616,322.43,-88.23,-167.74,52.557327,-1.478358,20.7,4,116.95,22 / 22,16.39687977795943,-7.378601684014457,-0.22413778250029232,11.705657423202307,-5.734775327268516,-0.0403683627574857,False,0.6999999999989086,18.73024799487676,-9.32917118775128,13.040605438440123,-6.516022702113068,20.92499999999889,116.47699999999931,2.3333682169173287,-1.9505695037368227,1.3349480152378153,-0.7812473748445514
8206714.0,-2.6661,-3.7866,10.3164,-0.0135,-0.062,9.8064,-0.0115,0.5488,-0.3441,319.07,-88.14,-172.27,52.557327,-1.478358,20.7,4,116.95,22 / 22,16.461609830945246,-7.498619658050466,-0.14592278250000773,13.348581903653518,-6.478636394374469,-0.05887139100756801,False,0.7999999999992724,18.68171178292412,-9.289537363493839,14.90644634086811,-7.438940593183682,20.86388888889111,116.43900000000137,2.2201019519788723,-1.7909177054433725,1.557864437214592,-0.9603041988092134
8206814.0,-1.6946,0.9664,10.3131,-0.0027,-0.0323,9.8065,-0.0901,0.575,-0.1617,314.79,-87.7,-173.75,52.557327,-1.478358,20.7,4,116.95,22 / 22,16.437345752710694,-7.737516725936858,-0.09511278249982283,14.993529682842299,-7.240443213576606,-0.07092316925760338,False,0.8999999999996362,18.676682925344853,-9.299643782098283,16.765526950466427,-8.372977976815305,20.86388888888616,116.47000000000403,2.2393371726341584,-1.562127056161425,1.771997267624128,-1.1325347632386986
